transaction_id,customer_id,transaction_datetime,amount,merchant_category,transaction_type,channel,card_present,is_international,device_trust_score,ip_risk_score,account_age_days,txn_count_24h,avg_amount_30d,time_since_last_txn_sec,same_device_as_last,device_id,is_fraud
T0000726,100326,2025-06-05 09:21:26,552.84,grocery,transfer,web,1,0,0.941,52,926,1,225.14,11181,1,D58229951,0
T0000684,100352,2024-02-17 01:39:54,92.83,restaurants,pos,in_person,1,0,0.901,43,193,3,259.84,5404,1,D43485802,0
T0000099,100867,2025-10-23 09:31:54,212.68,travel,transfer,mobile,0,1,0.232,37,2587,2,142.81,94,1,D22218425,1
T0000805,100633,2025-03-17 01:19:57,472.76,grocery,atm,mobile,0,0,0.412,51,132,2,245.9,13766,1,D17752135,1
T0000728,100085,2024-09-14 08:27:50,296.07,restaurants,online,in_person,1,0,0.266,17,156,2,242.42,6742,1,D32445800,0
T0000574,100803,2025-11-28 13:26:39,66.04,restaurants,online,web,1,0,0.349,56,247,3,348.93,7905,1,D62213065,0
T0000407,100051,2025-05-15 12:53:00,133.51,gas,transfer,web,1,0,0.341,43,2564,3,137.57,170,1,D14638370,1
T0000503,100809,2024-02-25 23:44:45,77.67,restaurants,online,mobile,0,0,0.644,37,3466,5,179.39,2421,0,D21535715,1
T0000048,100400,2025-08-22 16:31:22,181.5,electronics,pos,web,0,0,0.694,15,786,1,119.85,8614,1,D80009596,0
T0000033,100176,2024-06-27 17:36:27,93.6,restaurants,transfer,in_person,1,1,0.336,20,189,2,1.0,3556,1,D90629637,0
T0000780,100519,2024-06-19 06:27:30,45.95,travel,pos,in_person,0,0,0.523,15,1363,2,82.9,409,1,D46589433,1
T0000840,100721,2024-04-30 07:00:20,109.69,entertainment,pos,web,0,0,0.949,62,1152,1,170.57,1887,1,D23515337,1
T0000201,100876,2024-03-01 07:50:06,201.1,grocery,atm,web,1,0,0.299,41,803,4,44.89,6383,1,D13240520,0
T0000135,100305,2025-12-05 21:19:47,39.5,healthcare,pos,in_person,1,0,0.653,0,508,2,192.09,3970,1,D82486258,0
T0000028,100118,2025-12-07 07:08:47,206.21,healthcare,pos,in_person,1,0,0.383,12,827,2,229.92,251,1,D26288490,1
T0000881,100552,2025-05-16 00:52:46,181.82,gas,atm,in_person,1,0,0.429,67,2345,1,176.39,5341,1,D56128994,1
T0000231,100209,2025-04-20 07:25:09,39.76,entertainment,atm,mobile,0,0,0.371,36,621,4,107.07,5272,1,D61254624,0
T0000490,100255,2025-04-05 02:23:40,270.16,grocery,pos,mobile,0,1,0.579,0,563,1,45.0,389,0,D35150177,1
T0000773,100903,2025-07-08 06:08:34,186.74,travel,transfer,in_person,1,0,0.672,22,1165,1,298.12,10664,1,D19750266,1
T0000379,100247,2024-05-21 12:06:30,628.81,grocery,pos,mobile,0,0,0.241,19,529,4,208.85,3084,0,D40649333,1
T0000289,100908,2024-10-04 21:06:38,114.1,gas,online,web,0,0,0.801,60,218,3,78.84,2767,1,D98795328,1
T0000419,100997,2025-10-26 21:44:27,139.46,electronics,atm,in_person,0,0,0.226,42,701,3,235.39,14867,1,D93050674,0
T0000675,100052,2025-05-13 09:03:23,314.89,restaurants,transfer,mobile,1,0,0.751,0,143,3,68.78,456,1,D51445270,1
T0000392,100546,2024-11-09 01:32:33,155.85,utilities,pos,ivr,1,0,0.265,57,62,3,111.89,1441,0,D13608596,1
T0000593,100457,2025-06-27 10:50:33,764.46,online_services,online,web,1,0,0.704,34,1090,3,5.79,2747,0,D21333970,1
T0000499,100088,2024-04-02 04:30:58,24.74,entertainment,atm,web,0,0,0.323,42,2262,3,100.84,891,1,D95267046,0
T0000139,100891,2024-04-20 02:38:54,895.21,electronics,online,in_person,0,0,0.938,59,133,3,127.88,5528,1,D64196897,1
T0000063,100109,2024-11-08 23:28:44,171.83,grocery,transfer,in_person,0,0,0.493,66,339,3,112.06,126,1,D35666424,1
T0000472,100898,2024-07-29 10:24:32,102.89,restaurants,pos,in_person,0,1,0.572,18,751,1,294.88,13264,1,D28142457,0
T0000648,100223,2024-08-05 06:14:04,31.26,electronics,pos,in_person,0,0,0.519,24,3650,4,111.31,4359,1,D84453563,0
T0000129,100234,2024-01-27 10:41:34,83.45,gas,transfer,mobile,1,0,0.736,30,1941,2,50.16,17,1,D51370628,1
T0000977,100736,2025-11-07 11:45:35,401.1,entertainment,online,web,1,0,0.329,41,1246,5,81.91,679,0,D20002501,1
T0000521,100712,2024-01-28 02:21:52,61.98,online_services,transfer,web,0,0,0.799,58,2598,5,118.07,4535,0,D69704198,1
T0000839,100515,2024-11-22 22:41:06,775.61,online_services,pos,web,0,0,0.29,27,2127,2,109.9,4257,1,D73361052,1
T0000963,100757,2025-06-09 16:37:34,60.21,grocery,online,web,1,0,0.54,81,132,1,92.26,3139,1,D22622981,0
T0000065,100206,2025-09-01 18:06:02,281.49,grocery,pos,in_person,1,0,0.327,28,615,0,295.04,1844,0,D94018523,1
T0000813,100843,2025-02-11 11:38:16,186.34,utilities,pos,in_person,1,0,0.729,74,1136,3,234.66,4741,1,D11292868,1
T0000015,100558,2025-11-14 19:20:23,226.05,travel,pos,mobile,1,0,0.387,18,386,1,198.24,7,0,D63576997,1
T0000157,100328,2024-07-20 06:48:24,166.88,gas,transfer,in_person,1,0,0.22,44,1133,1,313.97,1183,0,D44435797,1
T0000041,100055,2025-02-21 00:44:37,289.72,electronics,pos,in_person,1,0,0.88,27,65,0,1.0,269,1,D82421031,0
T0000493,100841,2025-03-19 17:37:19,114.71,gas,pos,web,1,1,0.315,76,1506,2,99.16,3552,0,D62443135,1
T0000380,100619,2024-04-05 10:27:58,98.3,online_services,atm,web,1,0,0.425,37,3238,0,1.0,714,1,D19045976,0
T0000188,100603,2025-02-08 20:32:30,49.3,grocery,online,in_person,0,0,0.77,13,1085,2,219.52,2660,1,D88219623,0
T0000764,100509,2025-04-01 20:26:40,263.28,gas,online,in_person,1,0,0.511,47,3176,2,57.66,2757,0,D14358509,1
T0000217,100196,2025-07-17 04:46:46,240.88,travel,transfer,mobile,1,0,0.615,58,1598,4,1.0,957,1,D41012085,1
T0000792,100227,2024-05-19 00:23:55,48.17,online_services,online,web,1,0,0.403,0,1881,2,1.0,1032,1,D41405998,0
T0000053,100483,2024-07-22 13:48:38,39.99,online_services,pos,mobile,0,0,0.54,48,207,1,1.0,371,1,D16121337,1
T0000879,100578,2024-08-31 20:32:44,135.22,grocery,pos,mobile,1,0,0.49,24,579,2,311.13,4826,1,D30188780,0
T0000338,100543,2025-07-21 00:08:11,196.53,travel,pos,in_person,1,0,0.841,13,1103,4,1.0,919,1,D15522324,0
T0000749,100562,2025-11-04 08:29:25,106.21,travel,atm,web,1,0,0.37,59,203,3,140.9,7015,1,D18070579,0
T0000720,100928,2025-07-29 13:45:35,59.14,restaurants,online,in_person,1,0,0.548,27,11,4,68.08,5734,1,D78645106,0
T0000725,100527,2025-08-19 01:27:49,64.68,grocery,pos,web,0,0,0.324,63,1252,3,131.9,2264,1,D65068202,1
T0000296,100900,2024-10-11 23:48:19,173.97,restaurants,pos,in_person,0,0,0.908,39,2928,2,379.36,4596,1,D24326829,1
T0000702,100303,2024-09-06 03:15:30,119.04,grocery,transfer,in_person,0,0,0.391,34,231,0,5.14,16141,1,D57674906,0
T0000252,100066,2025-05-07 18:41:38,201.82,grocery,online,in_person,1,0,0.671,12,128,1,130.17,12766,1,D34574155,0
T0000727,100981,2025-05-26 20:18:26,191.39,utilities,transfer,mobile,1,1,0.445,75,184,5,200.44,1788,1,D62628945,1
T0000462,100036,2025-12-24 10:51:14,70.1,restaurants,pos,mobile,0,0,0.738,69,204,3,1.0,6338,1,D39638115,0
T0000456,100738,2025-12-05 22:48:39,171.43,entertainment,pos,mobile,1,1,0.641,24,2487,4,215.62,234,1,D14553188,1
T0000997,100139,2025-10-18 20:36:26,295.94,online_services,atm,in_person,1,0,0.466,50,55,0,1.0,246,1,D73171412,1
T0000816,100680,2024-11-05 05:54:18,196.43,utilities,transfer,in_person,1,0,0.518,53,218,0,55.29,460,0,D11159268,1
T0000863,100056,2024-08-04 03:29:56,140.81,restaurants,online,in_person,1,0,0.5,24,1400,0,243.91,4532,1,D12733134,0
T0000270,100123,2025-03-04 09:08:25,148.42,entertainment,transfer,web,0,0,0.739,41,303,2,128.91,5296,0,D52378001,1
T0000202,100294,2025-05-22 00:28:26,526.75,entertainment,online,ivr,1,0,0.916,26,267,1,38.86,1085,1,D83317430,0
T0000162,100745,2025-04-27 21:06:27,77.27,online_services,pos,in_person,1,0,0.616,75,61,3,181.75,1221,1,D91926377,1
T0000556,100508,2025-03-29 06:06:49,112.58,online_services,pos,mobile,1,0,0.803,0,1970,2,196.51,8057,1,D36523989,0
T0000730,100601,2024-11-17 04:35:26,54.19,utilities,pos,web,1,0,0.244,25,2069,1,292.7,9795,0,D17679078,0
T0000402,100425,2024-05-19 16:00:36,177.17,grocery,pos,in_person,1,0,0.447,24,2607,1,1.0,5892,1,D11811423,0
T0000703,100481,2024-07-27 20:42:42,58.69,travel,pos,in_person,1,0,0.744,34,3252,3,1.1,475,1,D50128512,0
T0000477,100685,2024-08-21 17:36:55,386.63,travel,transfer,mobile,1,0,0.73,43,540,3,71.96,5013,1,D54127726,1
T0000822,100248,2025-06-24 04:11:24,541.31,grocery,pos,web,1,0,0.803,70,35,5,61.61,3693,1,D40472401,1
T0000772,100095,2024-03-21 09:09:48,504.36,restaurants,pos,web,1,0,0.7,15,753,5,297.86,14720,0,D41345746,1
T0000106,100589,2024-03-25 22:23:07,123.36,online_services,pos,mobile,1,0,0.428,22,162,1,160.32,0,1,D32243819,1
T0000566,100789,2024-05-01 11:25:43,288.72,online_services,transfer,web,0,0,0.415,12,374,0,263.75,17943,1,D22890363,1
T0000390,100979,2025-03-15 12:08:38,41.62,restaurants,atm,in_person,1,1,0.316,8,113,3,1.0,2946,1,D65944625,0
T0000002,100961,2025-07-26 19:33:19,58.21,electronics,online,mobile,1,1,0.663,50,2773,5,65.02,4483,1,D27935410,1
T0000938,100750,2024-10-27 19:57:38,137.13,gas,atm,in_person,0,0,0.591,10,1912,1,186.29,5745,0,D69725530,1
T0000983,100029,2024-07-25 06:17:26,182.46,grocery,pos,in_person,1,0,0.54,3,161,3,1.0,2615,0,D64976077,0
T0000562,100721,2025-05-15 04:04:45,200.51,restaurants,transfer,in_person,1,0,0.852,52,574,2,109.03,1877,1,D73619121,1
T0000081,100955,2025-08-24 11:30:16,223.88,gas,online,in_person,1,1,0.674,5,987,3,1.0,1050,0,D81828943,1
T0000206,100120,2024-09-16 12:29:46,142.05,gas,atm,mobile,0,0,0.874,78,911,1,76.64,16920,1,D73114881,0
T0000035,100351,2024-04-24 01:30:12,258.37,utilities,transfer,web,1,0,0.536,41,1571,0,176.54,127,1,D67146046,1
T0000776,100775,2024-07-09 06:30:09,178.13,electronics,pos,in_person,1,0,0.626,27,1424,1,367.71,10754,0,D55014492,0
T0000509,100193,2025-03-22 11:52:54,89.69,gas,pos,in_person,1,0,0.369,18,2208,2,43.69,10183,1,D37366191,0
T0000428,100840,2024-09-29 12:05:06,698.33,travel,online,in_person,1,0,0.205,51,274,2,105.75,4691,0,D92509142,1
T0000455,100859,2025-10-08 18:16:29,157.98,entertainment,pos,web,1,0,0.574,36,418,2,68.18,3349,1,D41460761,0
T0000367,100432,2025-03-08 00:16:22,76.0,online_services,online,mobile,1,0,0.826,42,1956,3,66.42,1323,1,D78495788,1
T0000092,100326,2024-11-15 23:19:22,135.82,healthcare,pos,mobile,1,0,0.606,48,1787,3,155.49,520,0,D80282356,1
T0000340,100733,2024-12-17 00:58:01,256.69,electronics,pos,in_person,0,0,0.58,0,332,1,136.48,1544,0,D17780312,1
T0000898,100034,2024-08-11 09:14:15,68.3,healthcare,atm,mobile,0,0,0.583,43,767,4,1.0,10391,1,D72467781,0
T0000565,100023,2024-11-14 02:33:56,333.67,electronics,online,mobile,1,1,0.529,51,632,4,1.0,10742,1,D25170945,0
T0000346,100095,2025-06-15 07:02:58,23.18,gas,atm,web,1,0,0.415,20,883,2,94.27,8049,1,D30382856,0
T0000777,100492,2025-02-05 11:08:30,55.47,electronics,transfer,in_person,1,0,0.303,41,45,4,1.0,424,0,D54970791,0
T0000242,100110,2025-09-16 01:36:31,136.34,online_services,online,in_person,1,0,0.563,86,1767,5,163.75,2830,1,D85772199,1
T0000014,100214,2024-08-20 14:48:49,409.33,grocery,pos,in_person,0,0,0.889,0,171,2,1.0,5588,1,D53757572,0
T0000316,100222,2025-06-21 15:41:08,113.65,grocery,online,mobile,0,0,0.225,59,1994,1,1.0,1186,1,D61849921,1
T0000601,100733,2025-08-17 09:42:14,236.01,restaurants,pos,in_person,1,0,0.246,0,35,1,205.57,7317,1,D28460822,1
T0000388,100209,2025-01-23 23:55:51,237.88,restaurants,online,web,1,0,0.694,0,128,1,1.0,1630,1,D10832403,0
T0000274,100814,2024-06-06 04:21:13,976.38,restaurants,pos,web,1,0,0.65,65,3650,1,1.0,7869,0,D70842887,0
T0000167,100429,2024-07-21 11:36:51,343.24,gas,atm,in_person,1,1,0.892,67,3086,4,99.5,2259,1,D68294094,1
T0000841,100805,2024-06-13 18:04:29,824.32,grocery,transfer,in_person,0,0,0.509,16,640,2,125.72,5715,1,D17195190,1
T0000993,100409,2025-07-06 23:42:26,746.15,utilities,atm,in_person,1,0,0.697,26,1551,3,145.43,1016,0,D72511552,1
T0000647,100637,2025-01-02 14:15:23,258.2,grocery,online,web,0,0,0.328,0,920,5,224.38,2493,1,D44894255,1
T0000819,100623,2024-08-14 14:45:00,189.78,online_services,transfer,mobile,0,0,0.493,38,2184,0,225.25,12741,1,D15949002,1
T0000485,100169,2025-10-06 11:01:35,141.02,online_services,transfer,in_person,1,0,0.774,38,304,2,47.11,17277,1,D98355367,0
T0000981,100069,2025-06-12 15:04:13,225.21,travel,online,in_person,1,0,0.611,39,83,2,143.58,2599,1,D44429314,1
T0000505,100991,2024-07-27 23:36:55,10.3,online_services,pos,in_person,1,0,0.428,44,1726,2,131.96,1919,1,D23698532,0
T0000832,100612,2025-03-10 15:20:31,605.04,grocery,transfer,web,0,0,0.623,49,658,2,1.0,11886,1,D61690205,0
T0000244,100027,2024-12-11 09:39:08,39.63,restaurants,atm,mobile,0,0,0.443,43,91,1,48.81,1562,1,D98050725,0
T0000567,100240,2024-06-11 01:39:38,128.55,gas,pos,in_person,1,0,0.298,14,335,0,178.36,2683,1,D73797763,0
T0000876,100801,2025-07-06 04:27:57,25.46,travel,atm,mobile,1,0,0.583,31,849,0,1.0,3476,1,D44976345,0
T0000563,100043,2024-11-09 12:57:01,155.4,electronics,pos,mobile,1,0,0.862,19,3650,2,1.0,739,1,D91399105,0
T0000687,100374,2025-11-23 21:14:47,302.39,grocery,atm,in_person,1,0,0.586,19,759,2,91.61,102,1,D74906569,1
T0000190,100800,2025-01-26 15:43:21,655.79,grocery,pos,in_person,1,0,0.304,18,323,0,1.0,10235,1,D11317112,0
T0000783,100077,2025-06-21 07:32:13,748.3,travel,online,in_person,1,0,0.41,40,396,2,134.49,2982,0,D93466313,1
T0000700,100717,2025-11-29 05:45:17,123.84,restaurants,atm,in_person,0,0,0.325,21,325,4,79.51,4755,0,D34783465,1
T0000476,100105,2025-05-09 15:10:00,109.36,online_services,atm,ivr,1,0,0.919,41,416,3,7.05,2679,1,D65203565,0
T0000682,100608,2025-02-26 14:54:46,260.49,online_services,pos,in_person,1,0,0.748,53,225,3,133.56,5120,1,D48872536,1
T0000511,100062,2025-07-07 04:22:24,36.42,online_services,online,in_person,1,0,0.553,5,1209,5,112.63,3139,1,D44963188,0
T0000059,100942,2025-03-01 11:17:28,68.08,travel,pos,in_person,1,0,0.923,40,1873,1,268.65,1644,1,D71789061,1
T0000475,100656,2025-01-18 12:44:39,259.11,utilities,online,in_person,0,0,0.409,62,1486,1,136.04,412,1,D68615029,1
T0000561,100413,2025-11-17 02:17:11,139.27,grocery,online,in_person,1,1,0.948,6,1756,0,143.64,4398,1,D84880693,1
T0000857,100437,2025-12-13 13:50:34,200.92,gas,pos,web,0,1,0.697,25,530,1,1.0,2980,0,D11203585,0
T0000748,100088,2024-05-12 03:23:26,236.2,travel,pos,in_person,1,0,0.9,21,1628,3,1.0,4222,1,D85338227,0
T0000253,100182,2025-08-07 03:11:26,703.33,travel,pos,mobile,1,0,0.516,63,63,6,30.46,1662,0,D45088073,1
T0000022,100353,2025-07-24 01:16:54,80.41,restaurants,online,in_person,0,1,0.663,24,435,1,352.1,16801,0,D89838443,0
T0000314,100246,2025-12-22 06:11:38,220.32,utilities,pos,mobile,1,0,0.78,56,265,2,1.0,1659,1,D24877212,0
T0000460,100953,2025-10-18 06:32:57,145.0,travel,pos,in_person,1,0,0.297,24,2,4,74.94,1639,1,D99894139,1
T0000161,100748,2025-01-14 13:56:10,62.26,utilities,pos,ivr,1,0,0.491,17,547,4,57.92,955,0,D43890196,0
T0000277,100730,2025-06-08 14:30:36,74.68,grocery,online,web,0,0,0.903,72,99,5,142.09,2870,1,D37286196,1
T0000956,100037,2025-03-26 07:37:41,509.53,restaurants,transfer,mobile,1,0,0.935,62,135,2,72.67,6932,1,D11790325,0
T0000192,100090,2025-07-07 06:14:47,126.27,online_services,atm,in_person,1,0,0.708,33,408,4,210.55,1785,1,D33835663,1
T0000386,100573,2025-05-22 12:52:57,72.62,restaurants,pos,mobile,0,0,0.846,45,2814,1,378.74,972,1,D38791002,1
T0000806,100702,2025-07-17 23:19:50,399.41,electronics,transfer,in_person,1,0,0.712,7,2116,2,36.93,4660,1,D73464329,0
T0000414,100735,2024-11-04 12:07:41,291.34,restaurants,pos,in_person,1,0,0.446,18,350,1,1.0,1499,0,D30453203,0
T0000492,100853,2024-09-06 06:39:47,206.41,gas,transfer,in_person,1,1,0.281,43,786,0,201.57,5797,0,D38693895,1
T0000344,100454,2024-01-19 15:53:55,215.4,grocery,pos,mobile,1,0,0.541,72,2657,1,142.93,3803,1,D30125062,1
T0000770,100944,2025-08-29 14:20:46,674.27,gas,pos,web,1,0,0.215,22,36,3,1.0,1935,0,D78761859,0
T0000309,100699,2025-04-21 01:55:38,250.73,entertainment,online,in_person,1,0,0.278,29,1105,3,51.47,1079,1,D47228494,1
T0000662,100800,2025-10-02 11:31:58,146.09,healthcare,online,mobile,1,0,0.425,47,323,3,35.83,306,1,D29885087,1
T0000131,100826,2025-04-28 07:48:50,104.5,online_services,transfer,in_person,0,0,0.718,31,2734,5,1.0,2263,1,D55065105,0
T0000664,100110,2024-02-25 10:22:25,109.06,online_services,pos,web,0,0,0.219,39,1379,1,120.07,1333,0,D43571357,1
T0000872,100694,2025-05-23 01:56:55,59.91,restaurants,pos,in_person,1,1,0.81,34,88,0,91.3,632,1,D82323279,1
T0000100,100937,2025-12-13 14:35:11,65.7,gas,transfer,mobile,0,0,0.741,31,976,5,1.0,4392,1,D32892467,0
T0000373,100283,2025-12-25 10:56:55,320.9,electronics,online,mobile,1,0,0.389,34,649,4,57.81,5719,1,D87054201,1
T0000088,100070,2024-03-03 17:31:55,150.09,entertainment,atm,in_person,0,0,0.448,39,67,1,83.11,7228,0,D64263241,0
T0000459,100987,2024-09-15 03:43:28,200.29,online_services,online,web,0,1,0.658,33,2059,1,23.3,8500,1,D37150045,0
T0000331,100522,2025-06-18 16:48:36,578.31,travel,online,web,1,0,0.448,43,912,2,71.29,820,0,D17404728,1
T0000215,100669,2025-04-14 21:17:09,110.51,gas,pos,in_person,0,0,0.554,42,625,2,1.0,4483,1,D71793924,0
T0000467,100848,2024-06-24 08:11:24,113.99,online_services,online,in_person,0,0,0.628,33,517,2,103.0,223,0,D18548836,1
T0000122,100859,2025-12-13 12:31:09,174.4,grocery,pos,mobile,1,0,0.253,21,1833,2,131.36,755,1,D10004556,1
T0000615,100668,2024-05-30 12:39:51,71.81,travel,online,in_person,0,0,0.844,42,551,4,132.04,2013,1,D41536816,1
T0000021,100940,2024-05-25 15:37:42,125.67,healthcare,pos,mobile,1,0,0.572,46,2489,5,25.11,4352,0,D17562796,0
T0000701,100146,2025-11-16 16:06:49,404.1,utilities,pos,in_person,0,0,0.931,54,576,2,266.86,461,1,D75628321,1
T0000072,100791,2024-01-21 16:10:42,53.52,healthcare,online,mobile,1,0,0.449,72,199,0,262.81,462,1,D88593613,1
T0000107,100276,2024-10-15 05:44:47,63.12,grocery,pos,in_person,0,0,0.33,31,199,1,261.21,820,1,D61190168,1
T0000271,100744,2024-01-11 14:03:24,77.52,grocery,pos,mobile,0,0,0.236,47,227,2,147.26,1081,1,D75875304,1
T0000861,100218,2025-08-30 11:26:59,61.32,restaurants,transfer,ivr,1,0,0.665,34,150,1,226.59,10515,0,D98308581,0
T0000436,100682,2025-04-22 02:55:14,86.1,travel,online,in_person,0,0,0.529,32,240,3,200.74,363,1,D49057953,1
T0000103,100449,2024-09-09 11:26:44,107.7,restaurants,pos,in_person,1,0,0.243,13,3650,2,141.35,2555,1,D63839840,0
