transaction_id,customer_id,transaction_datetime,amount,merchant_category,transaction_type,channel,card_present,is_international,device_trust_score,ip_risk_score,account_age_days,txn_count_24h,avg_amount_30d,time_since_last_txn_sec,same_device_as_last,device_id,is_fraud
T0000803,100247,2025-05-28 17:32:42,302.11,online_services,pos,in_person,1,0,0.722,21,722,1,374.78,6660,1,D42829445,0
T0000555,100268,2025-12-25 00:08:05,7.1,gas,online,web,0,0,0.899,28,253,0,81.61,2434,1,D48621161,0
T0000052,100007,2024-03-17 04:12:44,264.15,online_services,transfer,web,0,0,0.393,39,2412,2,70.31,3853,1,D60270778,0
T0000867,100869,2025-07-29 00:52:38,193.51,entertainment,atm,mobile,0,1,0.681,29,1357,2,148.85,6001,0,D44778004,0
T0000087,100116,2024-07-18 00:42:09,790.37,restaurants,pos,in_person,0,0,0.847,23,3318,1,1.0,17087,0,D90734125,0
T0000409,100534,2025-09-26 17:55:32,48.56,healthcare,pos,in_person,1,1,0.838,38,945,2,107.01,7897,0,D48196582,0
T0000619,100430,2025-07-25 12:37:58,57.04,gas,online,in_person,1,0,0.743,8,1800,1,55.31,7080,1,D39513601,0
T0000470,100743,2024-03-15 02:23:08,66.47,online_services,online,in_person,0,0,0.238,41,117,3,72.21,1258,1,D60167704,0
T0000888,100031,2024-05-07 21:06:14,175.19,online_services,online,in_person,0,0,0.93,24,48,2,343.54,10933,0,D58697297,0
T0000198,100486,2025-07-11 04:44:55,157.5,restaurants,transfer,in_person,1,1,0.371,35,207,3,137.71,5894,0,D40248731,0
T0000964,100300,2024-03-03 21:18:53,267.67,online_services,pos,in_person,0,0,0.625,6,144,0,107.16,1687,1,D64789911,0
T0000887,100692,2025-08-15 22:12:28,125.43,grocery,atm,mobile,0,1,0.369,24,2593,0,143.35,4504,1,D54765775,0
T0000458,100182,2025-01-21 11:12:26,137.02,grocery,pos,mobile,0,1,0.894,39,3179,3,303.71,2813,0,D99767935,1
T0000201,100419,2025-10-29 20:27:26,152.69,utilities,online,in_person,1,0,0.339,61,663,1,144.37,1551,0,D98928150,0
T0000738,100036,2025-07-10 07:53:41,185.55,electronics,transfer,in_person,0,0,0.369,0,1279,3,28.19,512,1,D56034397,0
T0000473,100325,2025-05-01 07:50:30,104.82,grocery,atm,in_person,0,1,0.311,62,315,2,8.31,2488,1,D28859811,0
T0000636,100431,2024-02-18 10:01:02,88.53,online_services,pos,ivr,1,1,0.855,58,3650,0,9.97,5545,0,D65463358,0
T0000425,100529,2025-05-15 02:56:33,65.33,restaurants,online,in_person,1,0,0.72,1,460,2,150.41,5100,1,D51015529,0
T0000919,100048,2025-09-07 22:59:09,141.02,utilities,transfer,mobile,1,0,0.787,10,332,1,1.0,8357,1,D79443563,0
T0000282,100047,2025-11-11 19:25:17,516.08,online_services,atm,web,1,0,0.34,67,139,4,332.58,2241,1,D94968844,0
T0000275,100147,2024-05-04 04:58:33,234.86,restaurants,transfer,mobile,1,0,0.264,6,1732,1,1.0,4788,1,D94191368,0
T0000604,100730,2025-02-04 09:34:46,22.05,restaurants,atm,in_person,1,0,0.774,35,566,0,115.81,5521,1,D69158555,0
T0000165,100958,2025-02-07 08:45:28,313.42,entertainment,pos,in_person,1,0,0.497,45,963,1,1.0,4903,1,D87607491,0
T0000152,100642,2024-11-22 22:25:25,128.4,travel,pos,mobile,1,0,0.627,82,589,0,230.37,1424,1,D81682125,0
T0000157,100488,2025-08-02 13:35:41,167.92,grocery,atm,web,1,0,0.34,100,989,2,122.55,7786,0,D65681578,0
T0000485,100871,2025-01-20 23:01:59,80.12,grocery,pos,web,1,0,0.889,44,313,1,110.43,4257,1,D51805365,0
T0000281,100698,2024-06-17 03:34:46,36.09,electronics,transfer,web,1,0,0.73,37,2431,4,89.53,10311,0,D13675484,0
T0000342,100175,2024-04-13 03:39:03,147.86,online_services,online,mobile,1,0,0.62,44,578,0,83.02,177,1,D58161962,0
T0000725,100127,2025-01-04 03:57:57,125.52,grocery,pos,in_person,1,1,0.477,58,1937,1,16.35,508,1,D24638586,0
T0000794,100032,2024-05-02 05:12:57,122.51,gas,pos,in_person,0,0,0.203,57,457,0,101.3,3292,0,D99323680,0
T0000088,100780,2024-08-20 18:01:54,59.8,travel,pos,in_person,1,0,0.237,63,160,2,80.63,6525,1,D31160372,0
T0000172,100541,2024-01-03 20:23:41,254.7,entertainment,transfer,mobile,1,0,0.449,22,603,2,236.85,29046,1,D71359012,0
T0000998,100511,2024-04-13 14:24:08,135.04,restaurants,transfer,web,1,0,0.244,12,3650,2,333.91,3870,0,D72449948,0
T0000365,100007,2024-08-11 20:06:08,191.31,entertainment,pos,web,0,1,0.256,81,1529,3,185.16,1993,0,D61953494,0
T0000839,100408,2025-05-28 07:35:37,383.48,gas,transfer,in_person,1,0,0.72,46,1437,3,301.65,703,1,D99190676,0
T0000687,100944,2024-04-15 04:12:16,395.74,restaurants,atm,web,1,0,0.474,36,533,3,67.67,547,1,D22319009,0
T0000517,100852,2025-12-11 20:34:27,34.43,restaurants,online,in_person,1,0,0.207,16,478,0,104.44,3961,1,D66871919,0
T0000586,100984,2025-10-29 04:18:02,376.9,healthcare,online,mobile,0,0,0.258,11,129,2,155.02,3183,0,D17279486,0
T0000924,100147,2025-09-01 19:04:56,55.93,restaurants,online,mobile,0,0,0.31,2,648,1,180.16,6241,1,D72152028,0
T0000705,100406,2025-06-07 00:47:28,848.28,gas,pos,in_person,1,0,0.518,51,754,3,278.83,3670,0,D69252060,0
T0000777,100344,2025-02-22 05:17:26,552.45,entertainment,pos,in_person,1,0,0.779,13,1200,2,258.85,1986,1,D59091267,0
T0000782,100525,2024-08-20 14:27:39,183.13,travel,pos,in_person,1,0,0.527,34,273,2,4.54,5984,1,D90267389,0
T0000006,100108,2025-08-30 01:35:47,355.83,online_services,pos,web,1,0,0.592,41,1302,4,1.0,4805,1,D83960866,0
T0000904,100713,2025-12-21 05:59:54,139.37,travel,pos,in_person,1,0,0.645,43,138,4,202.95,6742,1,D25619700,0
T0000722,100602,2025-01-07 10:14:57,23.8,electronics,atm,in_person,1,0,0.239,43,2093,4,20.42,2039,1,D32731180,0
T0000800,100422,2025-10-22 06:56:29,63.25,restaurants,transfer,web,1,0,0.664,15,528,1,299.57,3860,0,D89390573,0
T0000444,100082,2024-05-29 15:50:41,96.96,grocery,atm,web,1,0,0.326,9,841,3,1.0,771,1,D78687814,0
T0000413,100911,2025-09-08 04:07:17,143.78,online_services,online,in_person,1,0,0.27,29,376,0,72.62,4492,0,D15014120,0
T0000488,100729,2024-04-16 21:49:35,224.99,gas,online,mobile,1,0,0.721,37,2096,2,72.65,6447,0,D46568258,0
T0000912,100225,2024-10-09 02:52:30,122.42,electronics,pos,mobile,0,0,0.485,15,8,2,48.26,4283,0,D62546401,0
T0000576,100166,2025-04-23 09:42:13,120.02,electronics,transfer,in_person,1,0,0.349,44,1147,1,293.44,5318,1,D54689513,0
T0000719,100321,2024-01-14 14:54:57,393.56,restaurants,online,web,1,0,0.875,36,100,2,272.17,5874,0,D23720320,0
T0000109,100990,2025-04-26 21:24:54,128.12,entertainment,atm,web,1,0,0.32,36,745,2,221.92,3854,0,D81770850,0
T0000273,100433,2025-07-01 05:33:46,208.3,grocery,transfer,in_person,0,0,0.282,46,2687,1,143.41,1350,1,D97622278,0
T0000657,100702,2024-09-04 00:46:35,44.81,online_services,atm,in_person,1,0,0.712,47,1485,2,212.69,1337,1,D31828241,0
T0000199,100200,2024-10-18 00:53:48,42.03,gas,pos,web,0,0,0.736,41,136,2,227.63,14037,1,D25815181,0
T0000562,100265,2025-12-22 02:09:26,86.29,grocery,pos,in_person,1,0,0.205,22,1253,2,1.0,8310,1,D17733583,0
T0000811,100476,2024-10-22 11:19:32,76.93,online_services,pos,web,1,0,0.943,42,222,1,272.59,96,0,D60270090,0
T0000930,100848,2024-11-28 20:24:22,38.05,gas,transfer,in_person,1,0,0.926,61,84,0,1.0,5530,1,D29304809,0
T0000214,100675,2024-12-12 09:41:59,176.26,restaurants,online,in_person,1,0,0.695,43,252,2,208.61,2684,1,D59341080,0
T0000895,100790,2025-09-16 06:24:23,82.53,utilities,atm,web,1,0,0.231,32,2838,3,9.67,285,0,D22906187,0
T0000468,100855,2025-03-27 04:11:07,245.61,online_services,pos,in_person,1,1,0.406,35,112,5,137.82,12091,1,D82574293,0
T0000041,100013,2025-06-20 05:03:17,109.55,online_services,pos,in_person,0,0,0.385,36,2439,4,230.38,825,1,D52863087,0
T0000500,100412,2024-10-29 19:20:01,253.11,travel,transfer,web,1,0,0.478,54,55,2,176.4,2290,1,D87692906,0
T0000086,100481,2024-10-23 05:34:03,130.58,grocery,transfer,in_person,1,0,0.77,41,398,4,1.0,259,1,D23915874,0
T0000084,100071,2024-10-06 14:34:50,63.03,electronics,online,web,0,0,0.928,14,1175,2,73.25,7500,0,D87985185,0
T0000527,100550,2024-12-06 11:19:05,71.99,grocery,pos,mobile,1,0,0.708,60,175,3,91.99,1978,1,D12089593,0
T0000854,100353,2024-01-01 02:42:18,625.42,utilities,atm,in_person,1,0,0.359,44,1097,0,67.05,2994,1,D67806060,0
T0000293,100070,2025-09-07 18:55:05,415.94,restaurants,online,web,1,0,0.233,26,3650,5,217.36,2046,1,D64372914,1
T0000344,100316,2024-01-29 02:04:37,239.13,grocery,online,mobile,1,0,0.949,35,2972,0,154.9,700,1,D20415529,0
T0000685,100147,2024-02-23 17:13:34,121.59,grocery,pos,in_person,1,0,0.634,29,3136,3,152.08,1883,1,D54854853,0
T0000382,100519,2025-06-30 08:42:54,330.55,restaurants,transfer,ivr,1,0,0.558,89,71,2,110.48,7087,1,D58218796,0
T0000263,100487,2025-10-14 08:56:12,158.35,online_services,atm,in_person,1,0,0.426,0,1012,4,116.2,5364,1,D40564917,0
T0000993,100207,2025-08-03 18:56:15,242.16,electronics,pos,in_person,1,0,0.57,36,669,1,203.81,6991,0,D19499345,0
T0000793,100002,2024-01-16 11:11:41,94.06,grocery,transfer,in_person,1,0,0.922,20,1657,0,212.73,6454,0,D74242102,0
T0000583,100898,2024-05-09 01:18:57,147.28,online_services,pos,web,0,0,0.382,50,537,3,246.78,2390,1,D36537332,0
T0000892,100166,2025-09-24 06:30:30,54.78,entertainment,transfer,mobile,1,0,0.88,34,99,0,46.0,1900,0,D19973907,0
T0000388,100250,2025-03-14 01:51:37,286.61,electronics,atm,in_person,0,0,0.411,20,823,1,56.84,5757,1,D51294793,0
T0000792,100096,2025-06-06 05:54:39,509.9,utilities,pos,in_person,1,0,0.302,24,1906,2,9.79,363,0,D75613583,0
T0000147,100243,2024-05-28 10:12:43,190.66,grocery,pos,in_person,0,0,0.589,22,1551,1,5.86,45,1,D96451038,1
T0000053,100528,2024-10-21 19:00:25,85.16,entertainment,pos,in_person,1,0,0.477,25,408,1,1.0,3393,0,D72046205,0
T0000107,100038,2024-04-25 00:00:13,468.84,electronics,pos,mobile,1,1,0.589,5,3650,1,144.81,5231,1,D35801581,0
T0000431,100935,2024-10-26 00:36:47,23.24,utilities,transfer,in_person,1,0,0.752,34,385,2,1.0,15736,1,D97811372,0
T0000820,100896,2024-12-30 15:01:19,102.67,restaurants,atm,in_person,0,0,0.37,6,1512,2,1.0,7379,1,D72617599,0
T0000631,100718,2025-10-28 13:48:34,78.77,entertainment,pos,in_person,1,0,0.449,7,340,0,187.93,130,1,D70769767,0
T0000100,100522,2025-06-30 15:16:39,301.7,healthcare,pos,mobile,1,0,0.595,69,220,0,36.98,1370,1,D35633980,0
T0000574,100705,2025-04-06 16:57:45,57.36,electronics,atm,in_person,1,0,0.26,66,303,4,43.43,133,1,D58289934,0
T0000008,100931,2025-10-15 01:31:29,178.6,gas,atm,in_person,0,0,0.251,80,2487,0,32.84,1771,1,D16648101,0
T0000699,100316,2025-03-28 15:29:56,505.1,online_services,transfer,web,1,1,0.895,0,592,0,147.8,1046,1,D73603847,0
T0000796,100842,2025-02-12 23:48:06,148.55,online_services,online,in_person,1,0,0.359,30,2279,3,1.0,7054,1,D63140489,0
T0000843,100472,2025-10-18 14:39:47,64.46,healthcare,atm,mobile,1,1,0.878,12,1134,2,18.03,5580,1,D65500918,0
T0000233,100241,2024-05-12 06:50:12,265.91,restaurants,atm,web,1,0,0.421,0,731,1,145.93,5262,0,D59170605,0
T0000534,100153,2025-06-01 01:13:14,54.83,grocery,pos,mobile,1,1,0.775,32,294,4,358.64,2385,0,D79929585,0
T0000726,100665,2025-04-24 22:37:34,216.46,online_services,pos,mobile,0,0,0.41,7,3650,3,319.87,400,1,D31709062,1
T0000694,100327,2024-08-31 03:00:32,128.65,electronics,pos,mobile,1,0,0.585,13,1393,0,127.5,3994,1,D18236780,0
T0000411,100114,2024-08-10 09:09:09,226.53,healthcare,atm,mobile,0,0,0.499,30,3445,3,133.24,4330,0,D21127306,0
T0000763,100898,2025-11-22 10:56:30,44.17,grocery,atm,in_person,0,0,0.945,41,1973,2,94.9,8938,1,D77335823,0
T0000119,100484,2024-12-05 17:16:44,35.71,electronics,atm,in_person,0,0,0.4,28,2214,2,206.99,312,0,D22139636,0
T0000497,100174,2024-02-07 13:17:13,98.65,online_services,atm,mobile,1,0,0.319,61,851,0,1.0,555,1,D81633358,0
T0000414,100754,2025-03-01 02:27:47,175.57,grocery,online,mobile,1,0,0.44,11,2115,1,113.13,47,1,D68558612,1
T0000922,100761,2024-05-09 19:39:08,285.49,utilities,online,web,0,0,0.923,26,11,3,1.0,1878,1,D14642909,0
T0000492,100124,2025-01-08 06:51:43,477.66,restaurants,pos,in_person,1,0,0.241,38,1736,2,117.48,9362,0,D82884231,0
T0000170,100566,2024-08-23 21:44:41,17.35,entertainment,online,in_person,1,0,0.355,80,2857,1,137.41,5399,0,D69580512,0
T0000958,100139,2025-02-01 04:52:13,279.46,grocery,pos,in_person,0,0,0.941,47,701,4,27.3,1402,0,D74426001,0
T0000260,100839,2025-07-12 00:02:20,297.81,gas,atm,in_person,1,0,0.204,38,489,1,16.78,131,1,D54756717,0
T0000929,100485,2024-10-27 01:50:32,114.05,travel,atm,in_person,1,0,0.708,4,966,4,175.14,278,0,D44693104,0
T0000182,100085,2025-10-07 12:29:42,138.68,entertainment,online,ivr,0,0,0.68,37,1059,4,1.0,500,1,D43619957,0
T0000617,100670,2024-07-03 17:17:40,165.7,restaurants,pos,mobile,1,0,0.238,60,621,1,1.0,1958,1,D22967581,0
T0000304,100469,2024-12-31 03:47:09,110.12,online_services,pos,mobile,1,0,0.797,14,797,2,1.0,520,1,D46552585,0
T0000085,100047,2024-03-17 04:09:01,145.35,healthcare,online,mobile,1,0,0.886,54,3650,1,114.66,2920,0,D13138438,0
T0000830,100446,2025-06-19 14:52:29,183.2,healthcare,pos,web,0,0,0.598,28,22,3,126.74,926,1,D74324701,0
T0000136,100594,2025-06-29 15:24:03,41.32,healthcare,pos,in_person,1,0,0.905,43,706,1,204.17,4516,1,D52699683,0
T0000959,100736,2025-07-17 15:27:41,399.8,grocery,transfer,in_person,1,0,0.876,25,1528,4,229.95,6104,1,D37023769,0
T0000541,100454,2025-11-20 11:05:50,52.13,restaurants,pos,in_person,1,0,0.446,57,2788,2,143.86,208,1,D47782527,0
T0000377,100661,2025-02-25 13:08:33,47.52,online_services,pos,mobile,1,0,0.537,64,60,2,74.25,8544,1,D28055972,0
T0000949,100603,2025-04-26 10:05:09,235.08,online_services,online,in_person,1,1,0.341,9,1326,1,30.0,41,0,D86187687,1
T0000305,100801,2025-04-19 23:37:50,387.33,utilities,pos,in_person,0,0,0.366,56,66,2,1.0,1723,1,D58913887,0
T0000931,100725,2025-10-06 02:45:10,127.68,restaurants,pos,in_person,1,0,0.257,44,303,2,101.66,15859,0,D69705196,0
T0000074,100858,2025-06-10 00:21:59,160.32,online_services,online,in_person,0,0,0.473,51,506,2,46.03,6509,0,D53519471,0
T0000881,100714,2025-10-03 01:31:45,87.37,grocery,pos,in_person,1,1,0.715,52,1667,1,1.0,15393,1,D25753753,0
T0000317,100716,2025-06-27 14:17:04,271.72,gas,pos,in_person,0,0,0.819,5,234,0,172.09,15610,1,D84661368,0
T0000715,100836,2024-03-05 16:11:57,65.46,healthcare,transfer,web,1,1,0.743,14,1017,3,36.87,1495,0,D76437141,0
T0000033,100359,2024-10-06 12:38:07,51.69,grocery,atm,ivr,1,0,0.537,69,2422,1,1.76,1245,0,D79212983,0
T0000688,100744,2024-10-17 00:55:08,198.66,travel,transfer,ivr,1,0,0.348,59,409,2,77.95,12055,1,D39557075,0
T0000765,100947,2024-07-24 10:51:04,152.48,utilities,pos,in_person,1,0,0.482,49,852,2,1.0,6125,1,D86326663,0
T0000729,100280,2025-08-12 05:38:41,424.54,utilities,transfer,in_person,1,0,0.341,24,857,1,1.0,1206,1,D55066469,0
T0000717,100763,2025-10-21 03:15:21,49.37,restaurants,online,mobile,1,0,0.204,58,261,3,157.93,899,1,D43875929,0
T0000972,100149,2024-05-08 13:52:21,41.66,grocery,online,mobile,1,0,0.519,67,4,1,102.49,1242,0,D79665310,0
T0000241,100303,2024-10-12 05:40:21,39.05,travel,pos,in_person,0,0,0.694,36,3650,1,126.95,2959,1,D66758342,0
T0000805,100923,2025-03-21 03:21:03,282.92,electronics,online,in_person,0,1,0.595,25,845,4,118.5,1879,0,D43944548,0
T0000133,100957,2025-10-15 01:51:33,128.14,entertainment,online,mobile,0,0,0.688,11,3650,2,60.58,1039,1,D19969313,0
T0000886,100144,2024-05-04 13:42:40,38.85,gas,pos,in_person,1,0,0.305,28,547,0,220.14,17311,0,D75239277,0
T0000228,100755,2025-02-24 10:53:20,41.05,entertainment,pos,in_person,1,0,0.336,46,3604,2,66.93,552,1,D45480465,0
T0000707,100761,2024-10-25 21:04:18,85.74,online_services,pos,mobile,0,0,0.845,8,1006,2,244.37,507,0,D30484354,0
T0000844,100706,2025-10-06 16:58:47,296.21,grocery,pos,web,1,0,0.656,54,325,3,40.21,3419,1,D10849725,0
T0000547,100335,2024-01-02 03:30:48,360.16,entertainment,pos,in_person,1,0,0.402,21,2675,4,140.44,2126,0,D44196796,0
T0000368,100089,2024-07-02 23:14:13,463.57,online_services,pos,in_person,1,0,0.785,15,1633,2,249.0,8466,0,D11717917,0
T0000450,100665,2025-02-25 04:09:14,166.98,travel,atm,in_person,1,0,0.753,41,1340,8,183.86,8788,1,D95652497,0
T0000090,100572,2025-06-28 13:27:20,214.0,entertainment,atm,in_person,1,1,0.285,0,1185,1,137.28,15537,1,D77972156,0
T0000460,100153,2024-02-21 13:31:59,1336.91,restaurants,online,web,1,0,0.23,0,797,1,29.13,362,1,D58325906,1
T0000380,100656,2024-04-23 11:31:46,80.78,electronics,online,in_person,1,0,0.369,20,242,3,49.47,4064,1,D97896986,0
T0000435,100125,2024-06-08 01:56:33,358.89,online_services,pos,in_person,1,0,0.766,46,354,2,89.08,5687,1,D99000520,0
T0000896,100037,2025-04-04 04:42:55,43.19,restaurants,pos,mobile,0,0,0.879,62,1323,2,3.11,740,1,D99177623,0
T0000804,100274,2025-11-23 03:20:31,107.56,entertainment,pos,in_person,0,0,0.76,19,2153,2,1.0,7412,1,D99427751,0
T0000999,100491,2024-03-02 11:13:42,315.89,gas,pos,mobile,1,0,0.233,39,137,3,91.99,1938,1,D78730697,0
T0000856,100698,2025-08-03 09:07:04,87.69,electronics,online,mobile,1,0,0.49,28,1272,2,265.21,3726,0,D62465370,0
T0000415,100887,2024-12-18 20:43:04,53.02,restaurants,online,in_person,1,0,0.691,56,634,1,126.5,22035,1,D33116243,0
T0000879,100296,2025-07-05 07:47:48,204.75,entertainment,transfer,ivr,1,1,0.95,12,569,2,114.74,4651,1,D40232944,0
T0000963,100983,2025-06-04 21:16:42,79.46,entertainment,transfer,in_person,1,0,0.735,46,822,2,106.38,286,1,D76735487,0
T0000860,100698,2024-08-29 17:21:39,601.11,utilities,transfer,web,0,0,0.793,67,1859,3,88.09,3880,1,D50779783,1
T0000188,100922,2024-10-17 01:15:24,294.96,travel,pos,ivr,1,0,0.89,20,2,1,213.84,2498,1,D18535445,0
T0000658,100211,2024-12-26 02:53:28,240.38,electronics,transfer,mobile,0,0,0.769,32,597,3,1.0,1611,1,D45997840,0
T0000308,100728,2024-05-29 18:29:34,139.37,electronics,pos,in_person,0,0,0.899,29,1716,3,146.16,1477,1,D61712036,0
T0000017,100608,2025-06-08 04:04:29,85.24,entertainment,atm,web,0,0,0.427,28,987,2,1.0,3615,0,D96502253,0
T0000059,100185,2025-11-10 09:17:35,183.03,utilities,online,web,0,0,0.214,25,2550,4,129.95,11625,1,D87372194,0
T0000278,100912,2025-02-07 21:29:05,105.32,gas,pos,in_person,1,0,0.513,62,1483,1,55.65,3560,0,D20241711,0
T0000818,100721,2025-04-29 20:44:12,72.89,gas,transfer,in_person,0,0,0.918,38,1008,6,164.99,1720,1,D24511486,0
T0000256,100985,2024-08-08 12:44:44,793.18,grocery,online,mobile,0,0,0.509,29,16,3,61.79,87,1,D80660014,1
T0000321,100737,2024-12-22 16:49:53,92.48,gas,online,mobile,1,0,0.932,45,877,1,230.95,2445,1,D39388851,0
T0000837,100336,2025-12-02 19:26:41,324.75,travel,pos,in_person,1,1,0.595,31,3650,1,102.69,293,1,D13061914,0
